Temp_Code,PH_Code,EC_Code,EC,PH,Temp,D
C,A,B,15,7,58,9.387338899455582
C,B,B,17,14,35,12.760977852720881
C,C,C,32,1,30,18.82806157354665
C,C,B,12,6,22,12.402193089992597
B,A,B,14,7,16,10.2316792639783
C,B,C,40,14,32,15.52996616733957
C,A,A,5,8,45,6.2692381670134285
A,C,C,25,3,7,9.683960189929198
C,A,C,29,9,49,15.860172798601363
A,B,C,34,10,2,11.159792729819925
C,C,C,25,3,44,18.187949369657606
C,C,C,40,0,33,17.880938670385525
C,A,B,17,9,38,10.158495018747047
B,A,A,8,7,16,7.105627399431173
C,C,C,22,3,59,16.71725853080033
C,B,C,25,12,58,15.002059323452462
C,A,C,20,8,24,15.928108098149265
B,C,A,6,2,17,12.218219538669207
C,A,C,25,8,44,13.38079796648216
A,C,C,27,0,6,16.363868650148245
A,C,A,9,3,6,8.04415530653495
C,C,C,22,6,54,17.689616490482447
C,C,B,11,2,60,15.062105661856599
C,A,B,12,9,59,9.123140498991333
C,C,A,6,5,35,12.675669622318297
A,C,C,38,6,2,15.636731454769171
A,B,C,31,14,0,14.096458635667592
C,B,B,19,13,58,12.171815884537867
A,C,A,2,2,8,6.920043637931307
C,C,B,10,4,42,14.20754141123367
C,C,C,30,2,25,17.393237174001584
C,C,C,20,6,24,18.499014535407774
A,C,B,15,5,8,8.904542313207765
C,B,C,23,14,49,17.247717122397344
C,C,C,35,6,22,18.2093647484601
B,C,A,7,1,17,13.987415672540596
B,C,A,5,1,17,14.465328773446966
C,A,C,26,9,30,14.097731942059605
C,A,B,18,8,42,9.903963341774324
C,B,C,30,11,42,18.27696628713076
C,A,A,7,8,51,6.9339165466271835
C,C,C,39,3,59,16.930311883408837
C,C,C,35,4,56,19.472777603820415
C,B,C,36,10,51,18.39712859999097
B,B,C,32,13,13,16.250109443795406
C,C,C,23,2,33,20.949187307671153
C,A,C,37,9,52,15.365851957198906
C,C,B,15,4,33,13.221850185574777
C,C,A,2,0,34,9.438468160894175
A,C,B,12,5,7,9.455016533252948
A,B,A,8,10,8,5.6622603921525165
B,B,C,29,14,11,11.89852319175808
B,C,C,38,2,19,12.433745091677093
A,C,A,3,1,6,8.948214586470778
C,B,C,35,11,21,15.308509026229126
B,C,B,11,2,13,14.741471711168266
C,B,C,32,13,52,15.281866093478078
A,A,B,10,7,5,5.425301858639731
C,B,B,18,13,56,12.45925272513636
C,A,C,38,8,48,12.363511467627402
C,A,C,21,8,22,16.04066286365608
A,A,A,4,7,2,2.401323879438287
C,B,C,36,14,50,15.92815290668413
A,C,B,13,5,0,10.634832867786056
C,A,B,11,8,56,8.56153987075237
C,C,A,2,0,56,12.752154302049703
C,B,C,21,13,58,17.952354007760434
C,B,B,16,11,55,12.160946104301862
C,C,C,38,4,42,16.776400444669765
C,C,C,35,5,44,18.270500651570977
A,B,C,28,13,4,10.830947578516863
B,C,B,14,0,20,8.514957611081488
A,C,A,8,4,10,9.213640406365748
C,A,A,1,8,41,6.5033633884373465
C,B,C,27,12,39,15.628882883619834
A,B,A,9,11,4,4.9294944551152895
A,A,A,7,7,10,2.345695760252835
A,B,A,9,13,0,5.310630265680671
C,A,C,36,7,49,14.978217119030598
C,B,C,27,14,51,17.018398587931905
C,C,C,34,4,45,19.775003019927055
A,C,C,20,0,5,11.610513879702657
C,C,C,33,0,58,19.51737671845671
C,C,C,34,0,30,16.482843481789605
B,A,C,21,9,17,13.881300871563216
C,B,A,2,12,32,11.176124698761296
C,C,C,25,4,51,17.76032874384077
C,A,A,5,8,58,7.115325828665097
C,A,B,19,9,38,9.963134329832593
C,B,C,24,12,53,19.760303685902223
C,B,C,38,10,52,16.509368464794697
C,A,C,24,8,49,13.917976293628099
C,C,C,30,0,55,13.329380482466814
A,A,A,5,9,5,4.743071055383847
A,A,A,3,8,6,3.052957174237914
B,C,C,26,5,11,15.082876223400877
C,C,C,22,4,45,15.973405724565463
C,B,B,16,14,58,13.543090210729124
C,C,C,23,1,56,18.822606697029528
C,C,A,6,0,31,9.309634499120829
C,C,C,25,0,21,15.751381959765714
B,A,C,25,9,11,12.114370861175917
B,B,C,30,13,11,15.68285938071116
A,C,A,6,2,8,6.712546353386883
C,B,A,7,14,53,10.875707357445986
A,B,C,38,12,7,14.932157474195296
C,A,B,11,7,51,10.225980356476718
B,C,B,16,4,20,16.022527318055335
C,C,B,11,3,29,12.205046858258811
A,B,C,27,10,10,14.320644236216001
A,B,C,20,14,4,11.675505445390616
C,C,B,19,0,26,14.79235454047993
C,B,C,25,10,22,17.570292001588555
B,C,C,25,0,19,19.705140041573856
A,A,C,21,7,0,11.277285077459275
C,B,C,31,12,41,19.181282280773864
C,C,C,36,2,27,17.377727233025045
C,C,B,10,5,53,14.741631548797168
B,C,A,4,2,20,11.989669510560535
A,C,C,37,6,1,12.72483835294829
A,B,C,25,12,7,12.987711045751231
C,C,B,17,2,26,14.636741811147045
C,C,B,16,4,28,13.139863934223609
C,C,C,31,6,43,15.749312312109723
C,B,A,8,14,42,8.94796808271268
C,B,C,23,10,43,19.073080802200575
B,B,A,3,13,16,9.357231575051866
C,C,A,4,3,43,11.494976672554458
C,B,B,19,10,41,12.75113549434322
B,C,C,27,5,11,16.917444735919588
C,C,C,36,1,49,20.24110026011108
B,C,B,11,2,15,12.804736413738343
B,C,C,27,2,16,21.266076089358904
C,B,B,12,11,29,12.440556789493776
C,A,A,7,8,44,7.4375063960996375
A,C,C,29,3,5,16.551419474203367
C,C,C,27,1,24,19.084533913291637
C,B,C,24,11,43,16.21171794282879
B,C,C,28,2,17,18.599897308570966
C,B,B,11,13,48,11.948872261397288
C,B,B,19,14,30,12.463899033731463
B,C,A,1,2,15,10.462953891867798
A,B,A,8,13,0,6.831774506784347
B,B,B,13,10,18,9.307901068411402
C,A,A,4,8,53,7.09875892070126
C,B,B,18,14,54,11.732608945524687
C,C,C,22,2,56,17.5052293764914
C,C,B,15,4,24,12.467713367587468
C,B,B,17,13,26,12.447739850771109
A,B,B,16,11,0,8.206173623065437
A,C,C,27,3,7,13.461186983185701
C,C,B,14,5,40,12.883840592902473
C,C,C,32,2,49,17.201748859562215
C,C,B,10,3,58,15.117389594460874
C,C,B,10,5,46,15.306246992772003
C,A,B,19,9,27,10.274590666857245
B,B,A,7,14,20,11.444953647230285
C,C,C,37,5,25,18.65093559274722
C,B,A,4,10,34,10.882893502109138
C,B,C,20,10,55,16.72124959113863
C,C,C,28,0,59,18.397848905626493
C,C,C,22,3,24,16.60424783445704
C,B,C,39,12,57,19.850515031750486
C,B,C,34,14,29,15.851878389105138
C,A,B,12,8,34,8.574898589118707
C,C,A,3,1,49,11.31014014406168
C,B,B,16,14,59,11.710874257960276
C,C,C,31,0,49,17.13050596053867
A,B,B,13,12,9,7.51397678451333
C,B,C,21,10,27,15.690804209143677
B,A,A,4,9,17,9.392378611738426
B,A,B,14,7,17,10.624996436017842
C,B,A,3,10,30,11.052073880666185
B,A,A,3,7,15,8.151799257893323
A,A,C,25,7,5,7.151247149871631
C,C,B,17,0,31,14.705348488081537
C,C,B,11,3,24,13.592039664587158
C,C,C,33,4,43,17.315742623113795
C,B,A,2,10,54,11.518698727024237
C,A,C,40,8,24,14.750449086021204
C,C,C,23,0,42,20.366885077593423
C,A,C,35,9,48,12.339442790350416
B,C,C,23,3,11,17.48442946783544
C,C,C,38,3,46,17.745408175343872
C,C,C,28,2,37,19.4344711908727
C,B,B,16,14,54,13.517240743686234
A,C,B,11,5,10,8.94389665513598
C,C,B,12,1,43,15.957453786227179
C,C,C,28,0,34,17.489585982579257
C,C,B,17,4,26,13.702563215713852
C,C,B,19,0,38,14.041871777155254
C,A,C,21,9,55,15.924511748757883
C,C,B,19,5,28,14.70031972843654
C,B,A,7,14,53,9.387481236295043
C,B,B,18,13,58,11.733303315014776
C,C,C,31,6,45,18.439413086502924
C,A,C,31,8,57,13.276477604703352
A,B,B,14,11,1,7.424991191207062
C,A,A,2,8,33,6.782996579331145
A,C,C,35,5,0,12.811997690018737
C,B,B,19,13,55,12.903261788033635
B,A,C,34,7,19,13.781071367569238
C,C,A,5,5,59,13.402772559521308
C,B,B,15,10,32,11.945982792392243
A,C,C,33,4,5,14.277741779787934
C,C,A,7,6,37,10.377177939121326
C,C,C,39,5,55,20.67699540668767
C,C,C,20,6,33,16.146472356278778
A,A,C,25,9,3,7.81351376314933
A,C,A,7,5,0,5.466897725403837
C,A,B,18,7,46,10.679101837187293
C,A,B,12,7,59,9.548717683590844
C,B,C,27,11,57,17.279868944775693
C,B,A,5,12,24,11.709867676490472
A,C,C,31,0,3,11.074793613224662
C,C,C,32,5,40,20.445183423510002
C,B,B,16,13,56,12.930189316771484
C,B,C,31,10,31,19.16722320061974
A,C,C,21,6,9,15.568085054037311
C,B,B,14,12,30,13.999556082576529
C,A,A,3,8,26,6.157593345634317
C,C,C,28,0,24,15.154409152585774
C,B,C,27,10,48,18.1581019761024
C,A,C,24,8,39,12.12246402958592
C,C,B,18,0,50,13.752167035115223
B,A,B,11,7,14,10.523561649127082
A,B,C,34,13,10,13.596671889961291
C,C,B,18,6,42,14.495132892343273
C,A,C,36,8,56,17.150795810787507
A,C,B,12,4,0,9.044965466317585
B,C,A,2,6,19,5.951221946915681
B,C,B,13,6,17,9.275178610402637
C,C,C,35,0,42,18.309784330246853
C,B,C,32,10,25,17.36326221277408
B,C,C,35,0,13,19.87290873776154
C,C,A,4,3,56,9.930543144376976
C,C,C,27,4,33,20.343888188808894
C,A,C,23,8,51,12.790013678106718
A,C,A,4,1,7,6.0044409485527535
C,C,C,36,5,51,19.84998033913367
C,C,B,11,3,40,14.57485676626402
B,C,C,31,0,19,19.907172903923886
A,C,B,15,2,0,8.560965477578247
C,B,A,7,14,30,9.612591843036071
A,C,B,11,2,3,8.433154848653647
B,B,C,25,14,17,15.143544124062645
C,B,C,33,11,45,18.632110146951508
A,C,C,21,4,1,10.031961680552005
C,C,B,16,0,26,15.15854578510623
C,C,B,14,6,29,14.06800743865403
B,B,B,14,10,18,13.936170085377608
C,B,B,14,14,59,13.342140414745158
C,C,C,38,6,40,18.774938621556444
C,C,C,34,2,45,19.367185338699556
C,A,B,12,7,22,10.473074918182455
B,C,C,40,6,14,17.306143241474288
C,C,C,30,6,25,16.793201406585585
A,C,C,39,5,1,16.215009542685248
B,B,C,39,14,16,14.01867670262907
C,C,C,24,2,51,19.21278438152281
A,A,A,2,7,10,3.6396195919801135
C,A,C,33,7,44,13.764280224621938
C,C,C,35,1,36,18.49913310875949
C,C,C,24,4,24,20.901168432909095
A,A,C,29,8,8,6.3659338869726865
C,B,C,40,11,37,18.65825293921374
C,B,C,21,13,29,17.196439157972456
A,C,B,18,4,8,7.731344758714223
B,A,A,2,9,13,4.392867354228725
C,A,B,14,9,45,10.330231966656704
C,C,B,11,1,44,14.02711827387575
B,A,C,34,9,17,16.861527885305215
C,C,A,6,4,45,13.389784968521102
B,B,C,23,12,18,17.80567547953185
C,A,A,9,9,57,9.225429703487892
B,C,C,40,6,17,18.45352864030782
C,C,A,8,5,53,12.24628270815311
C,C,C,23,0,28,20.13426202571766
B,C,C,39,2,14,15.808224821858698
C,A,C,21,8,24,12.808118513370408
B,A,A,6,7,19,8.163790558939022
C,B,B,12,12,49,12.13208189675445
C,C,C,24,2,55,17.02832461396274
C,C,A,6,1,40,11.673281277551723
C,C,A,2,1,42,10.998431351536592
A,B,B,15,13,7,8.331299522449896
C,C,C,34,0,46,16.37016831970874
C,B,A,2,11,59,11.802529040932704
B,C,B,13,5,17,14.025002745929278
B,C,A,2,5,11,13.249809520751509
C,B,B,12,13,47,12.050494540230364
B,A,C,23,8,11,15.729914484198279
A,A,B,19,9,1,5.63110482514259
C,B,C,32,11,43,16.667619501724225
C,C,A,2,0,30,14.331119648180508
A,C,A,3,3,4,7.941263617535272
B,C,C,32,3,12,13.310973687814062
C,C,A,7,5,25,11.274839043227061
B,B,C,33,14,13,15.457356034302888
C,B,C,20,11,43,20.223041634741932
C,B,B,15,12,34,12.155874289218644
A,C,B,16,0,6,8.456587286169247
C,B,B,11,11,50,11.814920882951611
C,A,C,24,8,46,17.604693150565776
A,C,A,1,0,4,7.449199515426998
C,C,C,38,0,42,16.066615807524585
C,C,B,10,2,33,14.078006957046034
C,A,B,16,7,57,10.283723611743872
B,A,C,32,8,11,16.0160967360383
A,C,B,13,0,8,9.218473527926172
A,C,B,17,0,2,9.9550034354103
C,B,A,1,14,34,9.881704085557917
C,B,B,11,14,34,13.285068112104309
C,C,C,22,5,55,17.601787129006432
A,B,A,7,11,1,6.43245136855117
C,C,B,10,4,24,14.169919565978386
C,A,A,9,9,55,8.707260794766482
C,A,C,38,8,48,12.383831295464292
C,C,B,14,2,22,14.05189748642336
C,B,C,20,14,28,14.855021633471118
C,B,A,6,12,35,10.906627664393438
A,B,B,11,13,10,8.296322682928183
C,C,A,7,0,22,10.048499180419658
A,B,C,37,14,10,14.797648449946898
C,A,C,35,7,23,16.91564802423362
C,A,B,16,7,29,9.781759503291504
B,A,C,35,7,19,14.792289900147416
C,A,C,35,9,40,13.307316151611378
C,C,A,2,2,58,11.766004685532076
C,B,B,14,12,43,12.06835151122076
C,C,C,21,4,41,18.157239420222425
C,B,A,2,11,21,11.822946125303538
C,A,C,31,7,50,13.822120975868232
C,C,A,9,1,35,11.800025332691309
C,C,C,26,1,45,19.43351559711019
C,A,B,15,9,54,9.603461076380912
A,C,C,32,2,4,12.594578608717635
C,A,C,35,9,55,12.079451536192824
C,B,C,26,14,40,16.896044512442327
C,C,C,39,0,50,17.78864083175476
C,B,C,26,14,40,18.693400473201212
C,B,C,39,12,59,19.397071064627838
A,B,B,15,12,1,8.8720144960885
A,C,C,20,3,2,12.561172303115614
C,C,C,32,3,33,21.26034229611687
C,B,A,1,12,56,10.386723282812653
A,B,C,32,11,2,13.041957116269487
C,B,C,35,14,31,18.453654899071175
C,C,C,30,6,48,17.392313501393478
B,B,C,29,14,20,14.514556533080523
A,A,C,34,9,10,9.565877895926658
C,C,A,5,2,25,11.501335090550898
A,C,C,39,1,8,17.397802101970203
C,B,C,37,10,57,17.800066936262986
C,B,B,17,10,35,13.574277166343823
A,C,A,3,5,9,5.968014595802038
C,A,B,19,7,27,9.418919850876604
C,B,A,9,14,29,10.999367360695983
C,B,B,15,11,37,11.521388463366637
C,B,C,33,11,29,13.529769923138293
C,A,A,3,7,38,7.718221306783262
B,A,C,37,8,13,14.200691925466913
C,A,C,22,8,35,15.836573833934393
A,C,C,23,6,6,11.24807958957394
C,C,A,9,5,26,12.75170378266849
C,C,C,31,4,54,16.024034653351006
C,C,C,32,0,44,14.424931903208792
A,C,A,9,1,2,6.305501603361368
A,C,C,37,6,3,10.132010135981501
A,C,C,36,3,5,13.310506951063012
C,B,B,18,12,45,12.870990211345656
A,C,A,2,4,4,7.330510091129959
C,C,C,20,5,51,16.611628963182074
C,A,C,37,7,50,12.14278959255962
C,C,C,25,0,60,17.4561097777553
A,C,C,34,6,1,17.958468187715187
B,A,C,23,9,18,8.908444192246508
A,C,B,10,4,10,9.439406313789664
C,B,C,25,11,52,19.11601332437776
C,C,C,28,2,56,20.826153056975485
B,C,C,38,4,16,15.62575058935473
C,B,C,25,11,54,16.669532605881624
B,A,C,25,7,18,13.278758251237774
C,B,B,18,11,53,12.52429745345823
C,A,B,13,7,35,8.795529713470106
B,B,B,10,11,11,12.035884080646829
C,A,C,26,7,39,13.303017254448317
C,C,B,16,3,50,13.342370082016885
C,C,B,10,1,53,13.640222344367235
B,B,C,23,11,11,14.25804054275545
B,C,C,29,2,20,16.507416095342435
C,C,C,22,5,45,19.819344163956004
A,B,B,12,13,3,8.031292499254336
C,B,B,11,12,58,11.566111799122833
A,C,A,6,3,6,7.9043960656315955
C,C,C,23,2,23,15.8005815555412
C,A,C,21,8,47,11.970336990656701
B,A,B,14,9,18,10.278169274595939
A,B,C,38,11,4,13.847559505904506
C,C,B,14,2,37,13.956539115269724
C,C,C,28,1,56,19.516755882780757
A,C,B,17,1,6,8.467386712771495
C,C,B,16,2,52,12.253583398252891
C,C,B,14,5,59,15.77176857342818
A,C,C,22,6,2,11.437940034479976
A,C,C,23,5,9,14.727712445241428
B,C,B,13,4,19,8.814535114002945
C,A,B,18,9,45,10.139316399458853
C,A,B,13,7,53,9.415798794114188
C,C,C,32,1,45,20.455394618253226
C,B,C,32,13,29,18.097607168397197
C,C,C,31,2,45,16.39169118946415
B,C,B,14,3,13,12.755140794552965
C,C,B,18,5,49,13.610894373620326
C,B,C,27,14,30,18.432977955485452
C,B,C,40,11,31,18.813887929077577
B,C,A,9,3,11,12.078068839041212
C,C,A,1,2,26,13.681786623369888
C,A,C,25,9,24,12.182435523804426
C,B,B,12,11,29,11.569022390035627
C,C,B,16,4,52,13.584064744271574
A,C,C,39,6,6,14.954703668479482
C,C,C,36,6,51,16.92518742876772
A,C,C,37,0,7,13.047891487464355
A,A,C,34,8,7,8.830574363730218
C,B,C,29,11,43,14.9625782614913
C,C,A,3,5,48,11.20367477963112
A,B,C,32,11,8,14.369102916967424
A,A,B,13,8,1,4.374166848940906
C,C,C,22,3,28,18.761680842766058
C,C,A,8,6,54,11.101260248586144
C,B,C,32,12,32,19.504219618958388
A,B,C,39,12,0,11.209522367143187
C,B,C,23,12,46,18.655812224214216
C,B,C,29,14,41,19.702204254127423
B,C,C,23,5,18,17.350244724509572
A,A,C,29,7,7,6.923017900488759
A,B,C,23,10,4,11.91529511032301
B,A,C,24,7,17,7.993217671809233
C,C,C,38,0,36,19.795624307450364
C,B,B,18,12,45,13.467752499325337
A,A,B,16,7,0,4.056386053927135
B,C,C,25,0,17,13.830637400020834
C,C,C,34,2,50,16.17303023573599
C,A,A,5,7,39,6.5699412333427025
C,A,C,27,8,28,13.58973889186522
C,C,C,24,6,58,21.83050180401825
C,C,C,38,3,54,20.44667043387281
C,C,C,37,4,39,16.825125647547907
B,C,C,23,2,11,19.594842283656458
C,C,C,26,4,30,17.35000086022869
A,B,B,12,11,9,8.6686545433269
C,B,B,14,11,45,12.73158188774185
C,C,C,38,5,55,14.696980691838423
C,A,A,2,9,37,6.764432747612904
C,A,C,23,9,30,12.66191245766205
C,A,C,28,7,59,11.071721410325438
C,B,C,40,10,31,16.848410423399528
C,A,A,2,7,46,7.973644507248261
C,B,C,36,12,39,14.878915540899701
C,A,A,7,7,28,9.621172618982392
C,B,C,21,12,50,18.404326638425665
C,C,B,13,2,58,13.627251657574607
B,C,B,10,0,12,12.246547298279602
C,B,C,29,14,48,19.57254287952021
C,C,C,20,2,21,17.850840931122416
C,B,A,3,11,56,10.978287204244799
B,C,C,29,5,16,15.183059123838625
C,B,C,22,14,31,15.305484232405426
C,C,A,5,3,24,12.637845056097266
A,C,B,11,1,10,8.812912515285369
C,C,C,28,0,55,19.93525353434317
C,A,C,37,9,54,13.432918791301082
C,C,C,32,1,22,19.703870225427373
B,C,C,27,0,18,18.019787308839618
C,C,B,10,0,36,15.305892189463323
C,B,C,36,11,47,14.591698541281204
C,A,A,7,7,56,8.354228718471905
C,B,B,10,12,26,12.382080414323724
C,A,A,6,8,37,9.238916970334774
A,C,C,27,5,2,16.219023355130602
C,C,C,22,2,45,21.368318950006447
C,B,B,18,10,41,13.420903643748785
A,C,A,1,2,10,6.555447272967112
B,C,A,7,1,11,4.486966085582677
A,C,B,19,5,10,10.2912321668908
C,C,B,14,3,36,11.37214974158966
B,C,C,24,6,12,15.961627237429038
A,C,C,30,4,1,14.88897809834429
A,B,C,31,14,8,15.15345607525443
C,A,C,20,8,41,15.062129239857379
C,A,B,19,8,45,9.25433327875778
C,C,B,18,3,28,13.35440465057015
B,A,B,14,9,18,10.175625957025577
C,C,A,4,2,34,10.047347433182864
C,B,A,6,12,40,11.634997150296094
C,C,B,12,5,46,12.081115643440906
A,A,C,27,9,1,9.027014909974028
B,A,B,18,8,20,4.4439725365727885
C,C,C,20,1,55,18.898109898891292
A,C,C,26,6,6,16.047004144977347
C,C,C,35,1,53,16.739237113526876
C,A,B,15,8,54,10.011014024516594
C,A,C,34,8,40,16.99448834787575
C,C,C,32,6,27,16.531254873698835
C,C,B,10,1,40,13.507819727524705
C,A,C,34,8,50,12.327768622781788
C,C,C,25,5,42,15.850165106461858
C,C,C,35,3,55,16.266355136365647
C,B,C,37,12,44,16.34670211452326
C,B,A,1,11,42,11.737805089942466
C,C,C,23,2,28,18.265008490463913
C,A,C,31,8,37,11.140357551127938
B,C,C,39,4,12,16.889178528610767
A,B,C,26,13,8,10.910341780056244
C,A,B,19,8,46,9.360613687732757
C,B,C,40,10,23,16.26122485955304
C,A,A,6,8,37,7.709155213395768
C,B,C,36,11,45,18.8658806280117
C,B,A,8,14,30,11.77061622083254
C,C,A,9,4,41,12.994315531847054
C,C,C,28,4,60,19.68814335761681
A,A,C,24,7,8,11.210103121495067
C,C,C,23,3,47,16.354044159865204
C,C,C,22,0,42,20.740180168496657
A,C,C,34,5,4,11.309693362744998
C,C,C,37,0,28,16.779192400538523
C,B,C,39,13,25,19.890793369466532
A,C,B,17,5,5,9.620717725790085
C,C,C,37,0,58,16.242418835290195
B,B,A,9,10,18,11.106282771894794
C,C,C,34,3,27,13.817500000841031
A,A,B,16,8,4,5.165137121215027
A,C,A,2,5,10,5.378479088246258
A,A,C,27,9,0,7.847805388290571
C,C,A,7,4,53,10.166810573258092
C,B,C,34,13,43,18.80354944690101
C,B,C,36,13,40,19.180744107179866
C,A,C,24,8,60,12.468005199247209
C,B,C,38,14,23,19.17605999729068
C,A,A,4,9,46,7.062397409246937
A,C,A,4,2,6,9.974294861749538
C,B,C,35,14,25,14.892850076710591
C,A,A,2,8,30,8.277605266640753
B,C,A,7,0,11,11.016246194898812
C,B,C,24,11,21,17.473670065673147
C,C,A,3,5,40,11.966485750985886
B,A,B,18,9,12,9.423415450508955
C,C,B,17,0,52,12.956982237841098
C,B,C,32,13,46,20.259869065975607
C,B,B,18,14,58,12.325878674968553
C,C,A,1,1,32,10.64039706678874
C,B,A,5,11,38,10.097277519570177
C,B,B,17,12,34,11.253796025569736
C,C,B,16,5,58,13.150978110009646
C,B,A,1,13,27,11.294475128991063
B,C,C,40,0,19,18.53658813874518
C,B,A,4,12,52,10.436727730275267
C,A,A,9,8,36,7.920483429532988
C,B,C,36,14,39,19.411864195328306
B,B,C,32,13,12,18.233563974333826
C,B,C,22,14,51,16.205953647557774
C,B,C,40,13,47,18.04468161165626
A,C,B,15,5,1,8.898692067978883
C,C,C,38,4,39,20.45285229287692
B,C,A,2,4,15,12.577204852341016
C,C,C,33,1,41,18.734969603597975
C,A,A,3,9,22,9.301005513930493
C,B,B,13,12,25,12.963995820790498
A,C,B,13,2,8,9.379440591074813
A,C,C,29,6,2,15.936180131464742
C,B,C,31,11,26,14.555346286680125
C,A,C,29,7,22,12.562652877284723
A,C,C,40,5,8,12.791016280114976
C,A,C,26,9,29,15.173800298641115
C,B,A,5,13,49,11.178491258180566
C,C,B,16,6,35,13.193793999969571
C,B,A,3,10,24,10.422082531804637
A,B,A,7,14,3,5.205832646891663
C,C,B,18,6,45,11.56216064381926
C,B,A,2,13,37,10.593179812867582
C,C,A,8,6,22,11.061955328730008
C,A,C,22,8,53,14.111554628244228
C,C,B,11,5,30,14.041778114621566
C,B,C,31,13,23,15.599753246076068
C,B,B,14,14,21,13.796064508576588
A,B,C,27,14,5,14.018575110263303
A,B,C,23,10,8,12.816537516527978
A,A,A,3,7,3,2.9506545398227075
C,C,A,1,4,52,11.632331542114454
A,C,A,5,1,4,7.528202209628458
C,A,A,7,8,45,8.106700734804612
C,C,C,20,5,58,16.14304423459825
C,C,B,12,3,42,14.41542317299343
C,B,B,19,13,30,13.141859024946417
A,C,C,23,4,6,11.02804066413847
A,B,C,25,10,8,14.476303723571284
A,B,A,4,14,1,7.696661935526986
C,C,A,2,4,52,12.285055911369827
C,B,C,27,10,30,18.84810585543379
C,C,A,4,0,24,10.67765471246306
C,C,B,16,2,22,12.875585838429934
C,B,B,14,13,41,12.047755090088096
A,C,C,21,0,10,13.887542474312198
C,C,B,12,0,44,13.021174829512338
C,B,B,12,11,57,13.565399101725525
C,B,C,37,10,49,20.0141263455233
A,C,C,36,1,5,12.80697823158603
A,C,C,26,5,8,11.547625718979441
B,B,C,30,13,17,13.620150038064889
A,A,A,9,8,0,1.6563154682299561
C,C,A,4,4,29,15.267093589571372
B,C,C,23,6,15,18.153580041484574
B,B,A,2,11,13,12.155820682265325
C,A,C,29,8,46,12.063156660740495
A,B,C,39,11,6,13.776238756334408
C,A,B,17,9,40,10.764116254005767
C,B,C,26,14,48,16.37216900784413
B,C,B,14,0,17,13.910917317715903
C,C,C,31,3,45,19.580206037977202
A,B,C,33,11,10,13.236903104113345
C,B,B,12,10,55,12.759949721787713
C,B,C,27,10,39,15.228225683338621
C,C,C,31,2,43,18.47562411839867
C,B,C,39,10,31,18.009861613346153
C,B,B,17,10,31,13.24771606115521
C,C,B,18,5,35,12.395679825444125
B,C,B,15,0,13,12.141593264278988
C,A,B,18,7,35,9.759014126254888
A,C,B,17,0,1,10.4486329111499
B,A,C,33,7,16,12.689780043433075
C,C,A,5,5,53,12.841089311543303
C,C,C,31,4,28,17.403395174026542
B,A,C,28,7,16,14.727815591516924
A,C,C,40,4,8,13.290950998278518
C,B,B,18,13,26,12.341244348502888
A,A,A,7,9,7,1.625142110116264
A,B,C,38,13,9,14.203667553959221
A,C,C,34,0,0,16.301929697417503
C,C,C,35,1,48,20.02486101845311
C,B,C,30,14,52,19.40512974199068
C,C,B,17,1,57,12.264099979238686
C,C,B,10,5,51,13.44730442475308
C,C,A,3,3,21,12.306308704942303
A,B,C,21,11,8,10.12848027496757
C,B,C,29,14,23,15.443308300782178
A,B,C,21,14,2,11.361347437843909
B,B,C,35,13,12,14.06117106837063
B,C,C,30,5,12,15.086883479634249
B,A,C,37,8,12,5.977764308649068
B,C,C,32,4,12,13.44568645260859
C,C,B,14,6,35,14.041791473482796
C,A,B,17,7,25,8.75728599941884
B,A,A,3,9,13,8.162092805122748
C,C,C,28,6,39,20.375756599419887
B,A,B,16,7,16,9.63369830049858
B,C,A,2,2,15,12.375625946085162
C,C,C,36,1,34,18.069203993003622
C,A,B,15,8,22,8.249296831293186
C,C,C,22,3,22,18.169166918069227
B,A,C,37,8,15,16.81025643171659
C,B,C,23,13,53,16.039205633860796
C,C,B,14,3,37,14.70021452876361
B,A,C,39,7,12,16.58806717336079
C,B,C,26,12,32,18.432470180459475
B,A,A,5,8,20,5.781156685071008
C,A,C,40,7,51,13.416458440026727
A,A,A,7,9,6,3.7707982501969726
C,B,A,4,14,38,11.972509953986265
A,B,C,29,13,8,12.174480745902512
C,C,C,29,5,59,19.403798595072388
A,C,C,37,3,0,10.390204103606461
C,B,C,23,12,54,15.785239214641237
C,A,B,14,9,54,8.946517194593095
C,B,B,18,12,49,12.734938224733853
C,B,C,31,12,36,16.71738543201672
C,B,C,21,14,41,18.24943787800749
C,C,A,5,1,31,9.89019940093237
B,B,B,10,10,14,12.765305982732745
C,C,B,18,0,37,14.46093954574199
B,B,C,29,11,15,16.72793875750801
C,B,A,1,11,24,10.745159604671551
C,A,B,14,7,23,8.661509265270922
B,C,B,14,4,16,13.242614711564187
B,B,C,24,14,17,18.210182484670167
C,C,A,5,6,58,13.849751262162503
